reqId,title,company,hiringOrg,timeType,postedOn,startDate,postingAgeDays,primaryLocation,nLocations,locations,remoteFlag,stateCodes,country,questionnaireId,similarJobsCount,description,descriptionLength,url,detailError,linkedinUrl,linkedinPostedDate,numApplicants,applicantLabel,dateDeltaDays,corroborationStatus,matchMethod,firstSeenDate,corroboratedOn,dumpDate,endDate,daysOnMarket,daysOnMarketBasis,censored,repostCount,lastResetDate,applicationDeadline,daysLeftToApply,workerSubType,jobFamilyGroup,earliestEvidenceDate,crossSourceRepostEvidence,applicantCensored,h1bFilings,h1bWageP25,h1bWageP50,h1bWageP75,h1bMatchBasis,h1bMatchTitle
GP100017343002,"Alibaba Cloud Intelligence-Gen AI  Business Development-Sunnyvale, CA",alibaba,Alibaba Group,,Posted 3 Days Ago,2026-09-21,3,Sunnyvale,1,Sunnyvale,false,,United States,,0,"● Build and own relationships with AI-native companies founders, CTOs, engineers, and product leaders across the U.S.

● Understand technical architectures and business models of AI-native companies—including LLM fine-tuning, RAG pipelines, AI agent orchestration, computer vision, and generative applications.

● Position Alibaba Cloud’s AI stack—including Tongyi Qianwen (Qwen) models, PAI (Platform for AI), GPU/ML-optimized instances, OSS for vector storage, and serverless inference—as the optimal infrastructure for cost, performance, and innovation.

● Drive adoption and expansion from initial proof-of-concept through scaled production usage, with a focus on AI-specific consumption (e.g., GPU hours, model hosting, API calls).

● Collaborate with Solutions Architects and AI specialists to design tailored, competitive solutions that solve real startup pain points: cost-efficient training, low-latency inference, global deployment, etc.

● Navigate complex technical evaluations and help startups compare Alibaba Cloud vs. competitors (AWS Bedrock, Azure OpenAI, GCP Vertex AI) based on openness, pricing, and flexibility.

● Represent Alibaba Cloud at AI conferences (e.g., NeurIPS, AWS re:Invent Startup events, TechCrunch Disrupt), incubators (Y Combinator, a16z events), and VC partner meetings.

● Act as the voice of the customer—feeding insights back to product teams to improve developer experience, documentation, and AI tooling.

● Bachelor’s degree in Computer Science, Engineering, or related technical field (or equivalent practical experience).

● 5+ years in a customer-facing technical sales, solutions engineering, or developer relations role—preferably in cloud, AI/ML, or infrastructure.

● Deep understanding of modern AI stacks: familiarity with transformers, fine-tuning, quantization, vector databases, LangChain/LlamaIndex, inference optimization, and MLOps tools.

● Proven ability to explain complex technical concepts clearly to both engineers and non-technical business audiences.

● Exceptional interpersonal and communication skills—you build trust quickly and thrive in ambiguous, founder-led environments.

● Willingness to travel extensively (~50% of time) across the U.S. to meet customers in person.

Preferred

● Experience working with or at an AI-native companies (as employee, advisor, or investor).

● Hands-on experience deploying models on cloud platforms (Alibaba Cloud, AWS, GCP, Azure).

● Familiarity with open-weight models, model serving frameworks (vLLM, TGI), and cost/performance tradeoffs in inference.

● Genuine enthusiasm for AI innovation—you follow arXiv papers, experiment with open models (e.g., Llama, Mistral, Qwen), or build side projects with AI agents.

● Existing network in the U.S. AI/VC/startup ecosystem.
The base pay range for this position at commencement of employment is expected to be between $99,600/year and $164,400/year. However, base pay offered may vary depending on multiple individualized factors, including market location, job-related knowledge, skills, and experience.

If hired, employee will be in an “at-will position” and the Company reserves the right to modify base salary (as well as any other discretionary payment or compensation program) at any time, including for reasons related to individual performance, Company or individual department/team performance, and market factors.",3384,https://careers.alibabacloud.com/en/off-campus/position-detail?positionId=100017343002&track_id=SSP1790256978824hFfvNRLthR8860,,,,,,,no_match,,2026-09-24,,2026-09-24,,3,startDate,false,0,,,,,,2026-09-21,,false,,,,,,
GP100003983004,"Alibaba Cloud Intelligence-Business Development-Key Accounts Management-Retail, FinTech, Hospitality",alibaba,Alibaba Group,,Posted 3 Days Ago,2026-09-21,3,Sunnyvale,1,Sunnyvale,false,,United States,,0,"1. Industry Innovation & Strategic Alliances
- C-Suite Engagement: Independently initiate and lead executive-level engagements with CXOs and key decision-makers within major events' Local Organizing Committees (LOCs), International Federations (IFs), governing bodies, professional leagues, and global franchises.
- Ecosystem Orchestration: Architect a robust AI, analytics and technology ecosystem powered by Alibaba Cloud and Tongyi. Translate complex business requirements into tailored technological solutions that drive measurable innovation and performance results across the industry.
- Visionary Partnership Leadership: Leverage pre-eminent expertise in the world to build high-level trust and foster strategic partnerships. Lead global trends in Digital and AI Transformation, successfully pivoting Alibaba Cloud from a technology vendor to a Strategic Innovation Partner.

2. Commercialization Strategy & Growth
- GAAP Revenue Ownership: Take full accountability for the global vertical’s P&L; cultivate existing pipelines and aggressively capture new business opportunities to exceed annual GAAP revenue and cloud consumption targets.
- Winning Value Chains: Design and construct ""Win-Win-Win"" value chains that align the interests of Alibaba Cloud, organizations, and technology partners to ensure long-term commercial sustainability.
- Methodology Leadership: Establish repeatable customer acquisition and scaling methodologies. Develop strategic blueprints that allow successful ""breakthrough"" wins to be replicated systematically across the global landscape.

3. Operational & Technological Excellence
- Technical Value Communication: Act as the primary bridge between business needs and technical execution. Independently articulate the sophisticated value proposition of Alibaba Cloud’s product suite, highlighting differentiated competitive advantages in AI and Intelligent Computing.
- Solution Implementation & Impact: Oversee the end-to-end delivery of technological solutions designed to enhance operational efficiency, fan engagement, and broadcasting workflows for premier organizations.
- Cross-Functional Leadership: Orchestrate the collaborative efforts of internal global resources (Legal, Finance, Solution Architects, and Product teams) to ensure project success while upholding the highest standards of integrity and ethical conduct.

- Industry Experience: 8+ years of high-impact experience within the global industry
- Domain Expertise: A profound understanding of the global ecosystem. Must demonstrate a sophisticated ability to navigate complex governance structures, multi-stakeholder dynamics, and the unique operational cycles of major events.
- Cloud & AI Literacy (Preferred): While direct public cloud sales experience is a ""plus,"" the candidate must possess a deep conceptual understanding of cloud computing and AI market trends. You must be able to clearly articulate the technical functionalities and competitive advantages of the Alibaba Cloud product suite in a way that resonates with executives.
- Strategic Networking: An extensive, ""warm"" network of high-level contacts within international organizations and corporate partners. A proven track record of leveraging these relationships to achieve market penetration and ""breakthrough"" strategic wins.
- Leadership & Organizational Agility: Demonstrated success in leading complex, cross-functional, and cross-border projects. You must be a ""natural team player"" capable of orchestrating resources within a large-scale global organization like Alibaba Group.
- Global Mindset: Resilient and comfortable operating in a fast-paced, high-pressure environment. Must have the cultural intelligence to work effectively across diverse geographies and time zones.
- Integrity: Absolute commitment to the highest standards of ethical conduct and professional integrity.

Preferred Qualifications:
Education: Bachelor and above Degree in STEM is highly preferred
Languages: Native or professional fluency in English. Fluency in Chinese is a significant strategic advantage for engaging international clients and partners

The base pay range for this position at commencement of employment is expected to be between $156,000/year and $255,600/year. However, base pay offered may vary depending on multiple individualized factors, including market location, job-related knowledge, skills, and experience.

If hired, employee will be in an “at-will position” and the Company reserves the right to modify base salary (as well as any other discretionary payment or compensation program) at any time, including for reasons related to individual performance, Company or individual department/team performance, and market factors.",4713,https://careers.alibabacloud.com/en/off-campus/position-detail?positionId=100003983004&track_id=SSP1790256978824GKNwyeyVIp8845,,,,,,,no_match,,2026-09-24,,2026-09-24,,3,startDate,false,0,,,,,,2026-09-21,,false,,,,,,
GP100009783005,"Alibaba Cloud-Staff Software Engineer-Sunnyvale, CA",alibaba,Alibaba Group,,Posted 3 Days Ago,2026-09-21,3,Sunnyvale,1,Sunnyvale,false,,United States,,0,"Alibaba operates hyper-scale networks that serve hundreds of millions of users around the world. Alibaba Infrastructure Service(AIS) Networking Team is responsible for keeping the network running reliably, efficiently and at scale. We are looking for experienced and passionate engineers to build the next generation platform for our datacenter and wide-area networks. Candidates should be passionate about solving challenging networking problems, enjoy working in a collaborative environment and have excellent communication skill.

You will be part of a fast-paced team that design and implement networking technologies and solutions for Alibaba's explosive business needs. This includes white box switches that are specially designed for Alibaba's datacenter network, hardware acceleration based on smart NIC/DPU/IPU, high performance network packet processing platform, networking protocol design and optimization, datacenter and backbone network SDN solutions etc.

1. Experience in the design and development of Ethernet switching or routing related software or distributed systems software, familiar with open source networking software such as SONiC.
2. Understanding of IP networking, familiar with large scale datacenter and backdone architecture, and related networking protocols such as EVPN/VXLAN/BGP/SRv6.
3. Familiar with networking hardware (NIC and switch ASIC), and related software development.
4. Knowledge of one or more of C/C++, Python. Experience in developing and optimizing Linux kernel networking stack or networking device drivers.
5. Experience in high performance networking protocols such as RDMA.
6. Ability to design a solution and implement features independently.

The ideal candidate should have at least one of the skills listed above. People with people management or project leader experience is preferred.

The pay range for this position at commencement of employment is expected to be between $133,200 and $219,600/year. However, base pay offered may vary depending on multiple individualized factors, including market location, job-related knowledge, skills, and experience.

If hired, employee will be in an “at-will position” and the Company reserves the right to modify base salary (as well as any other discretionary payment or compensation program) at any time, including for reasons related to individual performance, Company or individual department/team performance, and market factors.",2437,https://careers.alibabacloud.com/en/off-campus/position-detail?positionId=100009783005&track_id=SSP1790256978824hLmpocqbTD3440,,,,,,,no_match,,2026-09-24,,2026-09-24,,3,startDate,false,0,,,,,,2026-09-21,,false,,,,,,
GP100037140001,Alibaba Cloud-Staff SRE-Sunnyvale,alibaba,Alibaba Group,,Posted 3 Days Ago,2026-09-21,3,Sunnyvale,1,Sunnyvale,false,,United States,,0,"Alibaba Group is the world's fourth largest and Asia Pacific's largest Infrastructure-as-a-Service (IaaS) provider. Alibaba Group is also China's largest provider of public cloud services.
The technologies that power Cloud Intelligence Group originally grew out of the massive scale and complexity of the needs of Alibaba Group's China commerce businesses, which encompass commerce, payments and logistics. Leveraging its full-stack cloud capabilities and proprietary products portfolio, Cloud Intelligence Group offers a comprehensive suite of cloud services based on a three-tiered architecture of Infrastructure-as-a-Service (IaaS), Platform-as-a-Service (PaaS) and Model-as-a-Service (MaaS) to customers worldwide. As part of Alibaba Group's globalization strategy, Cloud Intelligence Group continued to expand its international cloud computing infrastructure, offering cloud computing services globally.
Cloud Intelligence Group has built a comprehensive MaaS ecosystem centered around intelligent systems + Cloud, establishing China's first and globally leading full-stack Agentic service capability. Qwen ranked first in market share for enterprise-level large model invocation in China; Alibaba Cloud ranked first in China's intelligent systems cloud market.
We are a young and energetic team, focused on building a global-scale service platform product, working on next-generation cloud-based model serving and intelligent systems, and committed to delivering an efficient, open service platform and technology stack. Here you will find cutting-edge technology, challenging projects, and a future that is yours to shape.
- Build a service platform handling billion-scale computational unit scheduling.
- Deliver an API system serving millions of developer requests per day.
- Serve global customers on one of today's most impactful technology fronts, and accumulate standout project experience at the core of the domain.

Why Join Us?
- Technical Depth & Breadth: Master multi-dimensional practices including distributed architecture, data security, and data-driven business decision-making.
- Holistic Business Impact: Own full-stack R&D from user-facing interactions to core business support systems.
- Career Acceleration: Structured technical growth framework and opportunities to work alongside industry-leading talent.

Job Responsibilities
- Deploy and maintain frontend (Node.js) and backend (Java) applications in the US region, including release, rollback, configuration and environment management.
- Investigate and resolve production incidents; monitor application health, logs and system metrics to ensure high availability and performance.
- Provide business technical support, troubleshooting business-side issues, and querying and processing business data on-site.
- Contribute to application development work — build or extend internal tooling, service modules and automation scripts to improve operational efficiency.

Minimum qualification:
- Education: Bachelor's degree in Computer Science, Information Technology, Software Engineering, or related technical field
- Experience: 5+ years of hands-on SRE, application operations, DevOps or backend development experience.
- Foundation: Solid Linux fundamentals and proficiency in at least one scripting or programming language (Java / Bash / Python).
- Hands-on Deployment: Experience deploying and troubleshooting production applications (Node.js frontend and/or Java backend preferred).

Preferred qualification:
- Technical Skills
-- Solid foundational knowledge and strong programming practices
-- Proficiency in middleware technologies: MySQL, Redis, Kafka, and other distributed systems
-- Familiarity with development frameworks: Spring ecosystem and Java technology stack
-- Familiarity with Node.js and TypeScript for building server-side services and tooling
-- Web development expertise: Experience with common web development technologies
-- Deep understanding of core technologies: Networking, operating systems, and databases
-- Experience with system operations and DevOps practices
-- Knowledge of cloud platforms (Alibaba Cloud, AWS, or Azure)
-- Experience with monitoring and logging tools
-- Familiarity with data migration and automation technologies

The pay range for this position at commencement of employment is expected to be between $145,200/year and $238,000/year. However, base pay offered may vary depending on multiple individualized factors, including market location, job-related knowledge, skills, and experience.

If hired, employee will be in an “at-will position” and the Company reserves the right to modify base salary (as well as any other discretionary payment or compensation program) at any time, including for reasons related to individual performance, Company or individual department/team performance, and market factors.",4846,https://careers.alibabacloud.com/en/off-campus/position-detail?positionId=100037140001&track_id=SSP1790256978824LNTSQtACMM9170,,,,,,,no_match,,2026-09-24,,2026-09-24,,3,startDate,false,0,,,,,,2026-09-21,,false,,,,,,
GP100007523011,Alibaba Cloud Intelligence-GenAI Solution Architect-International AI Native (Sunnyvale),alibaba,Alibaba Group,,Posted 6 Days Ago,2026-09-18,6,Sunnyvale,1,Sunnyvale,false,,United States,,0,"● As an AI Solutions Architect (SA) for international business, support the AI MaaS (Model-as-a-Service) sales team in expanding large AI model engagements with global customers, driving increased token consumption of Alibaba’s large models in overseas markets.
● Engage with global clients on both business and technical architecture discussions to understand their needs, identify opportunities, and guide AI MaaS deals toward successful closure.
● Leverage Alibaba Cloud’s Bailian platform and its suite of large models—including Qwen, Wan, and related cloud services such as GPU instances, PAI, ECS, databases—to provide solution of the feasible AI and cloud solutions to customer requirements.
● Based on the client’s industry and specific use cases (e.g., social platforms, model marketplaces, video platforms, AI data services, enterprise AI productivity enhancement, etc.), provide solution consultant covering model selection, architecture design, prompt engineering, RAG implementation, agent development, and more—ensuring smooth execution of client initiatives.
● Develop and deliver tailored demos aligned with client scenarios using techniques such as prompt engineering and workflow orchestration to demonstrate product capabilities, facilitate technical discussions, and accelerate project adoption.
● Collaborate closely with internal AI product teams to translate customer feedback into actionable product requirements, drive improvements to AI model , and provide support for resolving critical AI product and operational issues for key accounts.

● Education: Bachelor’s degree or higher in Computer Science, Electronics, Software Engineering, Artificial Intelligence, Data Science, or a related field. Master’s or MBA preferred.
● Experience: Minimum 2 years of professional experience in AI, public cloud, or IT services—including roles in product design/development, AI algorithm engineering, solution architecture, or pre-sales support. Candidates from AI-native companies or major international cloud providers are strongly preferred.
● AI Technical Skills: Proficient with leading large language models such as Qwen, Wan,Gemini, OpenAI, Claude, etc. Solid understanding of LLM technical principles and hands-on experience developing AI applications using mainstream frameworks and tools (e.g., Alibaba Cloud Bailian, Claude Code, LangChain, n8n, Dify, MCP, Skills, etc.).
● AI Business Development: Deep understanding of the AI landscape and business use cases. Continuously track advancements in large models , agent and industry trends. Capable of engaging clients in strategic discussions about AI applications and business models, and designing AI solutions. Demonstrated ability to rapidly build and validate AI demos through “vibe coding” .
● AI Algorithm Skills (Preferred): Familiar with large model fine-tuning concepts (e.g., full fine-tuning, LoRA, QLoRA) and PEFT principles. Able to assess customer fine-tuning needs, collaborate with algorithm teams, and support validation efforts. Hands-on experience with Alibaba Cloud PAI, Hugging Face, or similar platforms is a plus.
● Cloud Expertise: Understanding of cloud computing and AI infrastructure concepts, with practical experience in cloud environments—including setting up cloud services, invoking AI models, and implementing cloud-based DevOps practices.
● Mindset: Fast learner, Customer-centric mindset, self-motivated, passionate about AI innovation, and adaptable to fast-paced, evolving market dynamics.
● Global Collaboration: comfortable with international travel and cross-time-zone teamwork, proficiency in Chinese is a plus.

The base pay range for this position at commencement of employment is expected to be between $104,400/year and $171,600/year. However, base pay offered may vary depending on multiple individualized factors, including market location, job-related knowledge, skills, and experience.

If hired, employee will be in an “at-will position” and the Company reserves the right to modify base salary (as well as any other discretionary payment or compensation program) at any time, including for reasons related to individual performance, Company or individual department/team performance, and market factors.",4230,https://careers.alibabacloud.com/en/off-campus/position-detail?positionId=100007523011&track_id=SSP1790256978825aMYKxQbNNQ7348,,,,,,,no_match,,2026-09-24,,2026-09-24,,6,startDate,false,0,,,,,,2026-09-18,,false,,,,,,
GP100015103002,Alibaba Cloud Intelligence-AI-native Business Development-US Region,alibaba,Alibaba Group,,Posted 7 Days Ago,2026-09-17,7,Sunnyvale,1,Sunnyvale,false,,United States,,0,"Business Development, AI-native Business-Global Strategic Account
Key Responsibilities

● Build and own relationships with AI-native companies founders, CTOs, engineers, and product leaders across the U.S.

● Understand technical architectures and business models of AI-native companies—including LLM fine-tuning, RAG pipelines, AI agent orchestration, computer vision, and generative applications.

● Position Alibaba Cloud’s AI stack—including Tongyi Qianwen (Qwen) models, PAI (Platform for AI), GPU/ML-optimized instances, OSS for vector storage, and serverless inference—as the optimal infrastructure for cost, performance, and innovation.

● Drive adoption and expansion from initial proof-of-concept through scaled production usage, with a focus on AI-specific consumption (e.g., GPU hours, model hosting, API calls).

● Collaborate with Solutions Architects and AI specialists to design tailored, competitive solutions that solve real startup pain points: cost-efficient training, low-latency inference, global deployment, etc.

● Navigate complex technical evaluations and help startups compare Alibaba Cloud vs. competitors (AWS Bedrock, Azure OpenAI, GCP Vertex AI) based on openness, pricing, and flexibility.

● Represent Alibaba Cloud at AI conferences (e.g., NeurIPS, AWS re:Invent Startup events, TechCrunch Disrupt), incubators (Y Combinator, a16z events), and VC partner meetings.

● Act as the voice of the customer—feeding insights back to product teams to improve developer experience, documentation, and AI tooling.

Required

● Bachelor’s degree in Computer Science, Engineering, or related technical field (or equivalent practical experience).

● 3+ years in a customer-facing technical sales, solutions engineering, or developer relations role—preferably in cloud, AI/ML, or infrastructure.

● Deep understanding of modern AI stacks: familiarity with transformers, fine-tuning, quantization, vector databases, LangChain/LlamaIndex, inference optimization, and MLOps tools.

● Proven ability to explain complex technical concepts clearly to both engineers and non-technical business audiences.

● Exceptional interpersonal and communication skills—you build trust quickly and thrive in ambiguous, founder-led environments.

● Willingness to travel extensively (~50% of time) across the U.S. to meet customers in person.

Preferred

● Experience working with or at an AI-native companies (as employee, advisor, or investor).

● Hands-on experience deploying models on cloud platforms (Alibaba Cloud, AWS, GCP, Azure).

● Familiarity with open-weight models, model serving frameworks (vLLM, TGI), and cost/performance tradeoffs in inference.

● Genuine enthusiasm for AI innovation—you follow arXiv papers, experiment with open models (e.g., Llama, Mistral, Qwen), or build side projects with AI agents.

● Existing network in the U.S. AI/VC/startup ecosystem.

The base pay range for this position at commencement of employment is expected to be between $130,800/year and $216,000/year. However, base pay offered may vary depending on multiple individualized factors, including market location, job-related knowledge, skills, and experience.

If hired, employee will be in an “at-will position” and the Company reserves the right to modify base salary (as well as any other discretionary payment or compensation program) at any time, including for reasons related to individual performance, Company or individual department/team performance, and market factors.",3484,https://careers.alibabacloud.com/en/off-campus/position-detail?positionId=100015103002&track_id=SSP1790256979368mMsdIFFALX5917,,,,,,,no_match,,2026-09-24,,2026-09-24,,7,startDate,false,0,,,,,,2026-09-17,,false,,,,,,
GP2000073201,Alibaba Cloud-Network SRE-Sunnyvale,alibaba,Alibaba Group,,Posted 8 Days Ago,2026-09-16,8,Sunnyvale,1,Sunnyvale,false,,United States,,0,"Team introduction:
The network operation team is responsible for the full life cycle operation of Alibaba Cloud's network infrastructure, providing stable and efficient network services for businesses. We need to continuously ensure the sustainability of cloud computing services and highly stable and efficient operations, promote the development of cloud computing networks, and enhance business competitiveness. Network infrastructure provides network connections for cloud services. With the development of technology, the network operation team cooperates with the architecture, R&D and other teams to identify, define and update construction and operation specifications, thereby continuously applying new technologies to various network operation and maintenance capabilities to ensure that there will be no failures during network operation.

Job responsibilities:
Responsible for the stability of Alibaba Cloud network, including response and handling of network risks and failures, network capacity management, resource management, risk management, network optimization, etc., to ensure the stability of cloud computing services

● More than 1 year of experience in network construction and operation and maintenance
● Familiar with the deployment and operation and maintenance of equipment from mainstream network vendors such as Cisco, Juniper, h3c, and arista
● Understand the basic principles of TCP/IP, OSPF, BGP, ISIS, MPLS and other protocols
● Those with netdevops capabilities are preferred
● Those with network professional certifications such as Cisco and Juniper are preferred
● Good communication skills, written and oral expression skills in Chinese and English

Minimum qualification:
-More than 1 year of experience in network construction and operation and maintenance
-Familiar with the deployment and operation and maintenance of equipment from mainstream network vendors such as Cisco, Juniper, h3c, and arista
-Understand the basic principles of TCP/IP, OSPF, BGP, ISIS, MPLS and other protocols

Preferred qualification:
- With netdevops capabilities are preferred
- With network professional certifications such as Cisco and Juniper are preferred
- Good communication skills, written and oral expression skills in Chinese and English

The pay range for this position at commencement of employment is expected to be between $104,400 and $171,000/year. However, base pay offered may vary depending on multiple individualized factors, including market location, job-related knowledge, skills, and experience.

If hired, employee will be in an “at-will position” and the Company reserves the right to modify base salary (as well as any other discretionary payment or compensation program) at any time, including for reasons related to individual performance, Company or individual department/team performance, and market factors.",2858,https://careers.alibabacloud.com/en/off-campus/position-detail?positionId=2000073201&track_id=SSP1790256979368AnzoOOUwnu7248,,,,,,,no_match,,2026-09-24,,2026-09-24,,8,startDate,false,0,,,,,,2026-09-16,,false,,,,,,
GP100009683006,Alibaba Cloud-RDMA Ops Engineer - Computing Infrastructure Networking-Sunnyvale,alibaba,Alibaba Group,,Posted 8 Days Ago,2026-09-16,8,Sunnyvale,1,Sunnyvale,false,,United States,,0,"We're seeking a skilled RDMA Ops Engineer to optimize and maintain high-performance networking infrastructure for our computing clusters. This role focuses on building and operatiing ultra-low latency, high-throughput networks using RDMA technologies to power next-generation computing workloads.

Key Responsibilities:
• Deploy, operate and maintain RDMA-based network architectures (RoCE/InfiniBand) for cluster with thousands of nodes
• Optimize network performance for distributed collective communication workloads (NCCL, MPI, etc.)
• Solve complex network issues in distributed collective communication (e.g., NCCL/MPI communication bottlenecks)
• Use automation tools for network provisioning, monitoring, diagnostics，and network performance profiling (latency/throughput analysis)
• Implement CI/CD pipelines for network infrastructure-as-code
• Manage end-to-end network lifecycle: deployment, configuration, monitoring, upgrades
• Collaborate with computing algorithm engineers to troubleshoot network-related bottlenecks in training/inference pipelines
• Bridge Computing framework requirements with underlying network infrastructure capabilities
• Ensure compliance with security and scalability requirements

Minimum qualification:
- Strong scripting skills (Python/Go/Bash) for operational automation
- Expert-level RDMA operational experience (RoCEv2/InfiniBand)
- Understanding of Linux internals (kernel bypass, syscall optimization, etc)，and proficient in Linux network stack tuning (irqbalance, NUMA, hugepages)
- Hands-on experience with RDMA/DPDK performance tuning
- Strong knowledge of network protocols (TCP/IP, RoCEv2) and NIC architecture principles
- Ability to abstract complex technical concepts into architectural diagrams
- Proven track record of translating R&D innovations into production solutions
- Strong communication skills for cross-functional collaboration with Computing researchers and SRE teams

Preferred qualification:
- Have experience on managing production Computing networks
- Familiar with Kubernetes networking (CNI, Multus, SR-IOV) and GPU-aware scheduling
- Background in Computing system optimization (NVIDIA collective libraries, MPI tuning)
- Deep understanding of Computing workload patterns and their network implications

The pay range for this position at commencement of employment is expected to be between $104,400 and $171,000/year. However, base pay offered may vary depending on multiple individualized factors, including market location, job-related knowledge, skills, and experience.

If hired, employee will be in an “at-will position” and the Company reserves the right to modify base salary (as well as any other discretionary payment or compensation program) at any time, including for reasons related to individual performance, Company or individual department/team performance, and market factors.",2871,https://careers.alibabacloud.com/en/off-campus/position-detail?positionId=100009683006&track_id=SSP1790256979368bUvoltsoWi6968,,,,,,,no_match,,2026-09-24,,2026-09-24,,8,startDate,false,0,,,,,,2026-09-16,,false,,,,,,
GP100009663007,Alibaba Cloud-Cloud Infrastructure – Site Reliability Engineer (SRE)-Sunnyvale,alibaba,Alibaba Group,,Posted 8 Days Ago,2026-09-16,8,Sunnyvale,1,Sunnyvale,false,,United States,,0,"Alibaba Cloud Native Message Middleware Team is responsible for message products, including RocketMQ and other messaging products. We are committed to creating a more stable, user-friendly, streaming, and large-scale messaging platform for the future.

Cloud Product Operations & Reliability

Oversee stability maintenance, performance tuning, and high-availability architecture design for cloud middleware, including messaging middleware (Kafka/RocketMQ).

Manage the containerized middleware lifecycle on Kubernetes clusters: implement deployments, auto-scaling, version upgrades, and resource optimization in K8s environments.

Incident Response & Root Cause Analysis

Lead the troubleshooting of middleware-related incidents (e.g., message backlog, service registration failures) through log analysis, distributed tracing, and monitoring systems.

Develop diagnostic tools using Java/Go to resolve production issues, performance bottlenecks, and compatibility challenges.

Automation & Operational Excellence

Build Python/Go/Shell automation tools to standardize middleware deployment, monitoring, and disaster recovery workflows.

Implement chaos engineering experiments, capacity planning strategies, and failover mechanisms to enhance system resilience.

Strong scripting skills in Shell/Python and experience with Infrastructure as Code (IaC) tools (Terraform preferred).

Minimum Qualification:

Experience: Over 2 years of experience in distributed systems reliability engineering, familiar with high-availability architecture design, and proficient in at least one of Python, Go, or Java.
Messaging: Cluster management, message reliability assurance, and performance optimization for Kafka/RocketMQ.
Hands-on experience deploying middleware on Kubernetes (Helm/Operator preferred).
Automation: Ability to convert operations experience into automated solutions and familiarity with various message middleware, e.g., Kafka and RocketMQ.

Preferred Qualification:
SRE Practices: Familiar with core SRE practices (incident review, error budgeting, chaos engineering) and experienced in building automated risk control systems.

The pay range for this position at commencement of employment is expected to be between $104,400 and $171,000/year. However, base pay offered may vary depending on multiple individualized factors, including market location, job-related knowledge, skills, and experience.

If hired, employee will be in an “at-will position” and the Company reserves the right to modify base salary (as well as any other discretionary payment or compensation program) at any time, including for reasons related to individual performance, Company or individual department/team performance, and market factors.",2726,https://careers.alibabacloud.com/en/off-campus/position-detail?positionId=100009663007&track_id=SSP1790256979368EstWhcAUFR2270,,,,,,,no_match,,2026-09-24,,2026-09-24,,8,startDate,false,0,,,,,,2026-09-16,,false,7,140910,149365,166774,subset,Site Reliability Engineer
GP100037360001,Alibaba Cloud-Site Reliability Engineer - Product & Data Security-Sunnyvale,alibaba,Alibaba Group,,Posted 8 Days Ago,2026-09-16,8,Sunnyvale,1,Sunnyvale,false,,United States,,0,"The Alibaba International Cloud Product Security Team is entrusted with the core mission of safeguarding the secure operation of the cloud platform and protecting the business and data security of our customers. We are committed to building a trusted cloud security environment for customers worldwide, enabling their businesses to operate securely and grow sustainably on Alibaba Cloud.

Responsibilities
1. Responsible for Alibaba Cloud's data compliance operations, including cross-border data transfer and privacy data compliance; handle third-party data compliance certifications and audits, and provide data compliance consulting to customers.
2. Responsible for data security policy management, risk operations, early-warning operations, emergency response, and incident handling across Alibaba Cloud's production and office environments.
3. Be sensitive to risk: conduct risk analysis and assessment around scenarios such as accounts, transactions, and marketing campaigns; use data analytics to map out clue relationships and pinpoint business pain points; and build a risk governance strategy system for on-cloud business security.
4. Leverage techniques such as feature engineering, machine learning, and natural language processing to produce risk-control strategies, models, and intelligent agents, and continuously optimize their effectiveness; distill methodologies, refine product requirements, and work with product and engineering teams to drive the implementation and upgrade of an intelligent risk-control system.

Qualifications
1. Bachelor's degree or above, majoring in Computer Science, Information Security, or a related field, with 3+ years of experience in cloud computing or distributed systems operations / SRE.
2. Solid TCP/IP troubleshooting skills, with the ability to independently scope online issues such as network unreachability, timeouts, and authentication failures.
3. Familiar with the operations and troubleshooting of common middleware such as MySQL, Redis, and Kafka; proficient in writing operations scripts in at least one of Python, Go, or Shell, and able to locate problems through logs and SQL.
4. Understand principles such as least privilege, key and certificate management, and security baseline hardening; possess a high degree of security awareness and confidentiality mindset.
5. Strong service orientation and communication skills, adept at leveraging intelligent (intelligent systems) tools to improve efficiency, and able to adapt to on-call rotations and cross-time-zone collaboration.

Preferred Qualifications: Alibaba Cloud ACP / ACE certification; hands-on experience implementing SDL or vulnerability management processes.

The pay range for this position at commencement of employment is expected to be between $104,400 and $171,000/year. However, base pay offered may vary depending on multiple individualized factors, including market location, job-related knowledge, skills, and experience.

If hired, employee will be in an “at-will position” and the Company reserves the right to modify base salary (as well as any other discretionary payment or compensation program) at any time, including for reasons related to individual performance, Company or individual department/team performance, and market factors.",3278,https://careers.alibabacloud.com/en/off-campus/position-detail?positionId=100037360001&track_id=SSP1790256979368sETKAgtZdl2181,,,,,,,no_match,,2026-09-24,,2026-09-24,,8,startDate,false,0,,,,,,2026-09-16,,false,7,140910,149365,166774,subset,Site Reliability Engineer
